task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,dist,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,thisRow.t,notes,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,settings.started,settings.stopped,T0_context.started,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,T0_context.stopped,distractors_T0_T2.started,text_distractors_2.started,distractors_T0_T2.stopped,T1_number.started,text_T1.started,T1_number.stopped,distractors_T1.started,text_distractors.started,distractors_T1.stopped,T2_probe.started,text_T2.started,T2_probe.stopped,Ask_T1.started,Ask_T1.stopped,key_resp_T1.keys,key_resp_T1.corr,Ask_T2.started,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,Ask_T2.stopped,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,key_resp_T2.duration,text_distractors_2.stopped,participant,order [1: single-dual or 2: dual-single],date,expName,psychopyVersion,frameRate,expStart,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,ZJTSHFP,0,0,0,0,0,34,34,34,,,,,,,,,0,0,0,3,189.3957282002084,,,,,,,,,,,,,,,,,189.3865248998627,189.3957282002084,189.42586190020666,,,,,,,189.25896439980716,189.27554940013215,189.34214890003204,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,GQKRPDL,0,0,0,0,0,34,34,34,,,,,,,,,0,1,1,5,189.44200929999352,,,,,,,,,,,,,,,,,189.42611629981548,189.44200929999352,189.5088840997778,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,HLFPYXK,0,0,0,0,0,34,34,34,,,,,,,,,0,2,2,4,189.52544330013916,,,,,,,,,,,,,,,,,189.50913350004703,189.52544330013916,189.59232790023088,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,WMYFTGJ,0,0,0,0,0,34,34,34,,,,,,,,,0,3,3,6,189.6087397998199,,,,,,,,,,,,,,,,,189.59259720006958,189.6087397998199,189.67557220021263,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,VYKXSPC,0,0,0,0,0,34,34,34,,,,,,,,,0,4,4,2,189.69254049984738,,,,,,,,,,,,,,,,,189.67580639990047,189.69254049984738,189.75894899992272,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,ZTFYDXH,0,0,0,0,0,34,34,34,,,,,,,,,0,5,5,0,189.7758042998612,,,,,,,,,,,,,,,,,189.7591944001615,189.7758042998612,189.84219919983298,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,YGLMSFQ,0,0,0,0,0,34,34,34,,,,,,,,,0,6,6,1,189.85877719987184,,,,,,,,,,,,,,,,,189.84244340006262,189.85877719987184,189.92550029978156,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.92558339983225,189.9256170000881,None,0,189.92580390023068,189.94246520008892,190.92551789991558,190.92551789991558,190.94261569995433,191.10951509978622,f,1,191.10635019978508,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,YGLMSFQ,0,0,0,0,0,35,35,35,,,,,0,0,0,1,,,,,193.747220300138,,,,,,,,,,,191.10993190016598,191.12548010004684,192.10885989991948,192.12560999998823,193.20494470000267,193.09306500013918,193.5262579000555,193.54273820016533,193.60922010010108,193.60927319992334,193.62598410015926,193.6929325000383,193.73817660007626,193.747220300138,193.775924900081,,,,,,,,,,,,,,,,,,193.2926866998896,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,ZTFYDXH,0,0,0,0,0,35,35,35,,,,,0,1,1,0,,,,,193.79233790002763,,,,,,,,,,,,,,,,,,,,,,,193.77617650013417,193.79233790002763,193.85909060016274,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,VYKXSPC,0,0,0,0,0,35,35,35,,,,,,,,,0,0,0,2,193.99563049990684,,,,,,,,,,,,,,,,,193.98710419982672,193.99563049990684,194.0259769000113,,,,,,,193.8591733998619,193.87570990016684,193.94283269997686,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,GQKRPDL,0,0,0,0,0,35,35,35,,,,,,,,,0,1,1,5,194.0423997999169,,,,,,,,,,,,,,,,,194.02621999988332,194.0423997999169,194.1091140001081,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,WMYFTGJ,0,0,0,0,0,35,35,35,,,,,,,,,0,2,2,6,194.12571950023994,,,,,,,,,,,,,,,,,194.1093601002358,194.12571950023994,194.1924638999626,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,ZJTSHFP,0,0,0,0,0,35,35,35,,,,,,,,,0,3,3,3,194.20940109994262,,,,,,,,,,,,,,,,,194.19271090021357,194.20940109994262,194.27594609977677,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,HQTYPJM,0,0,0,0,0,35,35,35,,,,,,,,,0,4,4,9,194.29239010019228,,,,,,,,,,,,,,,,,194.2761881002225,194.29239010019228,194.3590843998827,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,YNPLRQW,0,0,0,0,0,35,35,35,,,,,,,,,0,5,5,7,194.37570630013943,,,,,,,,,,,,,,,,,194.35932369995862,194.37570630013943,194.44252099981532,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,ZTFYDXH,0,0,0,0,0,35,35,35,,,,,,,,,0,6,6,0,194.4594968999736,,,,,,,,,,,,,,,,,194.4427665998228,194.4594968999736,194.52604820020497,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,VFDMHQS,0,0,0,0,0,35,35,35,,,,,,,,,0,7,7,8,194.54240470007062,,,,,,,,,,,,,,,,,194.5263143000193,194.54240470007062,194.60913120023906,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,YGLMSFQ,0,0,0,0,0,35,35,35,,,,,,,,,0,8,8,1,194.62571989977732,,,,,,,,,,,,,,,,,194.60938030015677,194.62571989977732,194.69247030001134,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,HLFPYXK,0,0,0,0,0,35,35,35,,,,,,,,,0,9,9,4,194.70946909999475,,,,,,,,,,,,,,,,,194.69271330023184,194.70946909999475,194.77596329990774,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,LIME,XXHITXX,4444444,7,3,10,f,j,0,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.77605389989913,194.77608799980953,None,0,194.7762800999917,194.79247999982908,195.7757855001837,195.7757855001837,195.79284780006856,196.42641209997237,f,0,196.41754670022056,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,,0,0,0,0,0,36,36,36,,,,,0,0,0,0,,,,,199.3160552000627,,,,,,,,,,,196.42685839999467,196.4425470000133,197.4257964999415,197.44298820011318,198.46362400008366,198.40973469987512,199.09285169979557,199.1096871001646,199.17610300006345,199.17615560023114,199.19282760005444,199.2597631001845,199.30503359995782,,199.30790500016883,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,GQKRPDL,0,0,0,0,0,36,36,36,,,,,,,,,0,0,0,5,199.44728720001876,,,,,,,,,,,,,,,,,199.43827300006524,199.44728720001876,199.47646229993552,,,,,,,199.30796709982678,199.3160552000627,199.39271929999813,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,WMYFTGJ,0,0,0,0,0,36,36,36,,,,,,,,,0,1,1,6,199.4928660998121,,,,,,,,,,,,,,,,,199.47671699989587,199.4928660998121,199.55982179986313,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,ZTFYDXH,0,0,0,0,0,36,36,36,,,,,,,,,0,2,2,0,199.57595949992537,,,,,,,,,,,,,,,,,199.56007520016283,199.57595949992537,199.64274899987504,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,HLFPYXK,0,0,0,0,0,36,36,36,,,,,,,,,0,3,3,4,199.6596858999692,,,,,,,,,,,,,,,,,199.642997500021,199.6596858999692,199.72645370010287,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,YNPLRQW,0,0,0,0,0,36,36,36,,,,,,,,,0,4,4,7,199.74278220022097,,,,,,,,,,,,,,,,,199.7267145998776,199.74278220022097,199.80980960000306,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,VFDMHQS,0,0,0,0,0,36,36,36,,,,,,,,,0,5,5,8,199.82599439984187,,,,,,,,,,,,,,,,,199.81006610020995,199.82599439984187,199.89267770014703,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,VYKXSPC,0,0,0,0,0,36,36,36,,,,,,,,,0,6,6,2,199.9096785997972,,,,,,,,,,,,,,,,,199.8929205997847,199.9096785997972,199.976494200062,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,YGLMSFQ,0,0,0,0,0,36,36,36,,,,,,,,,0,7,7,1,199.99263110011816,,,,,,,,,,,,,,,,,199.97677950002253,199.99263110011816,200.05984900007024,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,ZJTSHFP,0,0,0,0,0,36,36,36,,,,,,,,,0,8,8,3,200.07603870006278,,,,,,,,,,,,,,,,,200.0601156000048,200.07603870006278,200.14277590019628,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SPEND,XXSAVEX,7777777,10,1,9,j,f,1,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1428669001907,200.14290270023048,None,0,200.1430820999667,200.15976480022073,201.14274600008503,201.14274600008503,201.15954290004447,201.8934304001741,j,0,201.88935970002785,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,ZTFYDXH,0,0,0,0,0,37,37,37,,,,,0,0,0,0,,,,,204.78126619989052,,,,,,,,,,,201.89385059988126,201.9094381998293,202.89295879984275,202.90983159979805,203.9312060000375,203.87708520004526,204.5598574001342,204.57657770020887,204.64332889998332,204.64338340004906,204.65959110017866,204.72680770000443,204.7721095001325,204.78126619989052,204.8096691998653,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,YGLMSFQ,0,0,0,0,0,37,37,37,,,,,0,1,1,1,,,,,204.8267104998231,,,,,,,,,,,,,,,,,,,,,,,204.80992380017415,204.8267104998231,204.89350929996,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,GQKRPDL,0,0,0,0,0,37,37,37,,,,,,,,,0,0,0,5,205.0323020000942,,,,,,,,,,,,,,,,,205.02271680021659,205.0323020000942,205.05973020009696,,,,,,,204.89360029995441,204.9095620000735,204.97679329989478,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,ZTFYDXH,0,0,0,0,0,37,37,37,,,,,,,,,0,1,1,0,205.076656000223,,,,,,,,,,,,,,,,,205.0599791998975,205.076656000223,205.1434706998989,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,ZJTSHFP,0,0,0,0,0,37,37,37,,,,,,,,,0,2,2,3,205.15986139979213,,,,,,,,,,,,,,,,,205.14373510004953,205.15986139979213,205.22672200016677,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,WMYFTGJ,0,0,0,0,0,37,37,37,,,,,,,,,0,3,3,6,205.24298499990255,,,,,,,,,,,,,,,,,205.22698249993846,205.24298499990255,205.30959719978273,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,YGLMSFQ,0,0,0,0,0,37,37,37,,,,,,,,,0,4,4,1,205.3266139999032,,,,,,,,,,,,,,,,,205.30983059993014,205.3266139999032,205.39344070013613,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,HLFPYXK,0,0,0,0,0,37,37,37,,,,,,,,,0,5,5,4,205.40960820019245,,,,,,,,,,,,,,,,,205.3937026001513,205.40960820019245,205.47689810022712,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,VYKXSPC,0,0,0,0,0,37,37,37,,,,,,,,,0,6,6,2,205.49341480014846,,,,,,,,,,,,,,,,,205.47716630017385,205.49341480014846,205.55966220004484,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,RICH,XXPOORX,0,10,3,7,f,f,1,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5597462002188,205.55978809995577,None,0,205.559961900115,205.57670290023088,206.55972190015018,206.55972190015018,206.57634280016646,207.11037719994783,j,0,207.10623629996553,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.12644180003554,,,,,,,,,,,207.11078870017081,207.12644180003554,208.10978749999776,208.12649590009823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
